scene,degradation,channel,severity,frame,n_gt,tp,fp,fn,precision,recall,f1,mean_iou,depth_err_signed,depth_err_max,err3d,reliability,status,diagnosis1,diagnosis_all,latency_ms,monitor_ms,n_tracks,s_confidence,s_sharpness,s_exposure,s_clipping,s_noise,s_chroma,s_ood,s_temporal,s_motion,s_depth_valid,s_depth_consistency,s_geometry,s_timing,depth_err_corr,failure
approach,frame_delay,time,1.0,23,1,0,1,1,0.0,0.0,0.0,,,,,0.7438214983607305,CAUTION,Distribution shift (input unlike calibration set),Distribution shift (input unlike calibration set) | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),43.6166989998128,6.717177999917112,1,0.9447679459664675,1.0,0.9693214860310317,1.0,1.0,1.0,0.33608519304324214,0.6647434358478136,0.8298548323610018,1.0,0.9452713238514885,0.6310647085317895,0.2,,1
approach,distribution_shift,image,0.25,0,1,1,0,0,1.0,1.0,1.0,1.0,-2.1398468017578125,2.1398468017578125,2.1412138842079527,0.2466240730593646,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Motion blur or defocus | Distribution shift (input unlike calibration set),42.4891379999508,6.090978999964136,1,0.7553031170505442,0.5726220534442313,0.8732700503317573,1.0,1.0,1.0,0.6559709890088035,0.0,1.0,0.9913793103448276,0.9903422328699842,0.8462155020583905,1.0,-0.0004867056141719672,0
approach,distribution_shift,image,0.25,1,1,1,0,0,1.0,1.0,1.0,0.9536231884057961,-2.144187595533289,2.144187595533289,2.1449114067931827,0.8751894183538641,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Low detector confidence,42.80394800002796,6.105251999997563,1,0.7518202847604737,0.6001088473807977,0.8733606011584492,1.0,1.0,1.0,0.6595999144898657,0.9655172413793104,0.9394130628134758,0.9694444444444444,0.9903441577618255,0.9664622166220115,1.0,-0.0048274993896484375,0
approach,distribution_shift,image,0.25,2,1,1,0,0,1.0,1.0,1.0,0.9393272027681666,-2.1388733905294686,2.1388733905294686,2.1409689649329118,0.8329589501196052,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Low detector confidence,43.065670999908434,6.42078299995319,1,0.7564493482357348,0.38533040343072195,0.8739286661102743,1.0,1.0,1.0,0.6111434095788679,0.9153869143364404,0.9158307255555842,0.9975186104218362,0.9889931043189677,0.9789963672422494,1.0,0.0004867056141719672,0
approach,distribution_shift,image,0.25,3,1,1,0,0,1.0,1.0,1.0,0.952995945833292,-2.1428250851838513,2.1428250851838513,2.1446287880716817,0.8122938885078309,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Low detector confidence,43.38031099996442,6.235771999968165,1,0.7565268416300686,0.34384776961489955,0.8740899597703193,1.0,1.0,1.0,0.5934646573775422,0.9132667179774656,0.9242887448430572,1.0,0.9889947885049817,0.8722635871733965,1.0,-0.003464989040210753,0
approach,distribution_shift,image,0.25,4,1,1,0,0,1.0,1.0,1.0,0.9095231796911493,-2.1442638480145035,2.1442638480145035,2.146423133649435,0.8707260488666501,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Low detector confidence,43.82406900015212,6.371075000060955,1,0.7558730946684183,0.6525878269589704,0.8747514052621702,1.0,1.0,1.0,0.6673329486509179,0.8921811995439302,0.9423710651736035,1.0,0.9889846095653251,0.8854908716265137,1.0,-0.004903751870863005,0
approach,distribution_shift,image,0.25,5,1,1,0,0,1.0,1.0,1.0,0.9114950915286646,-2.1455080612846054,2.1455080612846054,2.1472684352056604,0.856401641244736,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error),43.48282700004802,6.307050000032177,1,0.7566655104184358,0.6236410579693534,0.8749657560472299,1.0,1.0,1.0,0.6652239500769002,0.8902994592222496,0.9440386181314494,1.0,0.9889715878760486,0.7918568631101317,1.0,-0.006147965140964828,0
approach,distribution_shift,image,0.25,6,1,1,0,0,1.0,1.0,1.0,0.9070515352074006,-2.144632256549336,2.144632256549336,2.1467471706729206,0.8181190438023763,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error),43.329931999892324,6.265708999990238,1,0.7563757188331383,0.4100573441628346,0.87571916722244,1.0,1.0,1.0,0.6231523119435924,0.8794262513784692,0.9510303196960103,1.0,0.9876312135732933,0.7854185212228489,1.0,-0.0052721604056955584,0
approach,distribution_shift,image,0.25,7,1,1,0,0,1.0,1.0,1.0,0.895462028304939,-2.1437545444654376,2.1437545444654376,2.146545362615997,0.8621969522812044,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Low detector confidence,43.25992600001882,6.255953000049885,1,0.7562738882215845,0.6637299808985012,0.876480360109319,1.0,1.0,1.0,0.6712930206645804,0.868632858052334,0.9544417849303355,1.0,0.9875998922109123,0.8059104515069078,1.0,-0.004394448321797029,0
approach,distribution_shift,image,0.25,8,1,1,0,0,1.0,1.0,1.0,0.9041644063674215,-2.1480724500573203,2.1480724500573203,2.150719524830739,0.8462633930144884,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Low detector confidence,43.536587000062354,6.0118989999864425,1,0.756496873705783,0.5392898400519883,0.8771750547328457,1.0,1.0,1.0,0.6578432151307769,0.8625065741585757,0.9551470004924516,1.0,0.9869345666330657,0.8255706253647928,1.0,-0.008712353913679749,0
approach,distribution_shift,image,0.25,9,1,1,0,0,1.0,1.0,1.0,0.8887071526171582,-2.145268315854281,2.145268315854281,2.147613863467598,0.8590962703346804,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Low detector confidence,44.08209500013527,6.397918000061509,1,0.7533348442513297,0.6266243222762395,0.8780855149980995,1.0,1.0,1.0,0.6708244884650385,0.8546286396900773,0.9550387818811434,1.0,0.9862317948410332,0.8318487802768822,1.0,-0.005908219710640594,0
approach,distribution_shift,image,0.25,10,1,1,0,0,1.0,1.0,1.0,0.8946753685767916,-2.1472707002059295,2.1472707002059295,2.15018179832865,0.8411657560478177,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Low detector confidence,44.27584300003673,6.620610000027227,1,0.7567288010139289,0.519607061941666,0.8792202300450827,1.0,1.0,1.0,0.6572521345020963,0.8494114461355181,0.956973441346246,1.0,0.9849109773699238,0.8154805872994672,1.0,-0.00791060406228894,0
approach,distribution_shift,image,0.25,11,1,1,0,0,1.0,1.0,1.0,0.8903641576332073,-2.1474429835443907,2.1474429835443907,2.1504515144189877,0.8678831777470051,TRUSTED,Distribution shift (input unlike calibration set),Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error) | Low detector confidence,43.02302500002497,6.304885999952603,1,0.7540770719967919,0.7570200616501754,0.8802905691137143,1.0,1.0,1.0,0.681244924042248,0.844430060393149,0.958624460852685,1.0,0.9842075768288774,0.7755393104837309,1.0,-0.008082887400750138,0
approach,distribution_shift,image,0.25,12,1,1,0,0,1.0,1.0,1.0,0.8820920326765909,-2.146078897559125,2.146078897559125,2.149938748004341,0.8468690378630898,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),43.90149100015606,6.111214000043219,1,0.7572698952215621,0.6411353437455092,0.8815596955440681,1.0,1.0,1.0,0.6768439307912113,0.8417578150642885,0.9595206504016546,1.0,0.9835292527643485,0.714001428341753,1.0,-0.006718801415484421,0
approach,distribution_shift,image,0.25,13,1,1,0,0,1.0,1.0,1.0,0.870227452265836,-2.1447148115738592,2.1447148115738592,2.1498154792408286,0.8498178261445164,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Motion blur or defocus | Distribution shift (input unlike calibration set),45.764853000036965,6.6232380000883495,1,0.7576904373045087,0.6801377214201207,0.8839267507480612,1.0,1.0,1.0,0.682247193193197,0.8244807377161877,0.9615380488624027,1.0,0.9828460120568426,0.707228867065542,1.0,-0.005354715430218704,0
approach,distribution_shift,image,0.25,14,1,1,0,0,1.0,1.0,1.0,0.8546100777535351,-2.1444979957912267,2.1444979957912267,2.150159487998381,0.8354279794594004,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),44.65555900014806,6.704227999989598,1,0.7573631962707953,0.5820619895358926,0.8865046195954464,1.0,1.0,1.0,0.6747559927857648,0.8132337652955243,0.9680006314513088,1.0,0.9808469148206236,0.7003960398013273,1.0,-0.005137899647586153,0
approach,distribution_shift,image,0.25,15,1,1,0,0,1.0,1.0,1.0,0.8465961988071452,-2.1440856767737344,2.1440856767737344,2.1493914475135574,0.8333875938776865,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Motion blur or defocus | Distribution shift (input unlike calibration set),43.40019299991127,6.425537000041004,1,0.7573999725516394,0.6064514445984958,0.8897729384963575,1.0,1.0,1.0,0.6793855396681481,0.797151428073022,0.9644221587408954,1.0,0.9794569674248728,0.6693281956651842,1.0,-0.004725580630093873,0
approach,distribution_shift,image,0.25,16,1,1,0,0,1.0,1.0,1.0,0.8348320282952361,-2.145382342131242,2.145382342131242,2.1503700017762886,0.8695996391252482,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set) | Low detector confidence,42.91748400009965,5.89955700002065,1,0.7578160433231986,1.0,0.89439810494098,1.0,1.0,1.0,0.6819844397920984,0.7860173587757845,0.9567921949428031,1.0,0.9780550725906103,0.6578301665814723,1.0,-0.006022245987601593,0
approach,distribution_shift,image,0.25,17,1,1,0,0,1.0,1.0,1.0,0.8261158107165149,-2.144386374432109,2.144386374432109,2.149389547587052,0.8318312323910158,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Motion blur or defocus | Distribution shift (input unlike calibration set),43.83338499985712,6.448278999982904,1,0.7574632866402699,0.6689530184450061,0.8997179660091297,1.0,1.0,1.0,0.6837140768069687,0.7691238629231579,0.9552121018669155,1.0,0.9754056147051826,0.6214247201777734,1.0,-0.0050262782884686885,0
approach,distribution_shift,image,0.25,18,1,1,0,0,1.0,1.0,1.0,0.8041500120619413,-2.1454656020454728,2.1454656020454728,2.1503355527960757,0.8588125851454774,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set) | Unstable tracking / temporal disagreement,43.55420000001686,6.316759000014827,1,0.7552551879989602,0.9854293644242336,0.9078074090030512,1.0,1.0,1.0,0.6756648826964167,0.7538606352857576,0.9476484033480537,1.0,0.9727181580507629,0.620592505776833,1.0,-0.006105505901832231,0
approach,distribution_shift,image,0.25,19,1,1,0,0,1.0,1.0,1.0,0.7897263572457165,-2.1444472229999043,2.1444472229999043,2.1495817387321066,0.8326247324607239,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set) | Unstable tracking / temporal disagreement,43.1908640000529,6.6673669999772756,1,0.7577133928988408,0.7847323591211752,0.9202439991065181,1.0,1.0,1.0,0.6608561551803978,0.7383132097454853,0.942452104165506,1.0,0.9693605502383374,0.5815472788891296,1.0,-0.0050871268562637795,0
approach,distribution_shift,image,0.25,20,1,1,0,0,1.0,1.0,1.0,0.7575673671902845,-2.1452866015226952,2.1452866015226952,2.1500160263053645,0.8385062913898811,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set) | Unstable tracking / temporal disagreement,45.07661599996027,6.447221000030368,1,0.7559118592710169,1.0,0.9395306177635607,1.0,1.0,1.0,0.6079607411968337,0.7169478523441272,0.9260465105438057,1.0,0.9646991739592709,0.5568793777245628,1.0,-0.005926505379054703,0
approach,distribution_shift,image,0.25,21,1,1,0,0,1.0,1.0,1.0,0.7345947004757141,-2.1449582058450467,2.1449582058450467,2.1499628525235606,0.8157581186987312,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set) | Unstable tracking / temporal disagreement,45.190591999926255,6.666959999961364,1,0.7562114041104807,1.0,0.970422598232172,1.0,1.0,1.0,0.5169004511847444,0.6947702243774607,0.9121259724893216,1.0,0.9587280596189461,0.5034292705579483,1.0,-0.005598109701406173,0
approach,distribution_shift,image,0.25,22,1,1,0,0,1.0,1.0,1.0,0.6871631890351276,-2.1449299791584835,2.1449299791584835,2.1499700153056587,0.7641297282919665,TRUSTED,Distribution shift (input unlike calibration set),Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,45.352078999940204,6.775052999955733,1,0.7554918974083742,1.0,0.9667011714836347,1.0,1.0,1.0,0.3049977160556363,0.6653900880642669,0.8783688707645074,1.0,0.9488839392247721,0.4579879818081363,1.0,-0.005569883014842958,0
approach,distribution_shift,image,0.25,23,1,1,0,0,1.0,1.0,1.0,0.6353737789119208,-2.144843101501465,2.144843101501465,2.149916318140697,0.23321566285837167,DEGRADED,Distribution shift (input unlike calibration set),Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,45.95308599994041,6.860929000026772,1,0.7544111928698368,1.0,0.8305735669756891,1.0,1.0,1.0,0.0,0.6301228335353233,0.8151645653717503,1.0,0.9342138715527208,0.39031239293354525,1.0,-0.005483005357824311,0
approach,distribution_shift,image,0.5,0,1,0,0,1,0.0,0.0,0.0,,,,,0.0010241148677374006,DEGRADED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Low detector confidence | Unstable tracking / temporal disagreement,41.583651999985705,5.9194949999437085,0,0.0,0.6772452576124328,0.8468299163660538,1.0,1.0,1.0,0.5506206008594405,0.0,0.0,0.0,0.0,0.0,1.0,,1
approach,distribution_shift,image,0.5,1,1,0,0,1,0.0,0.0,0.0,,,,,0.0010286161970737742,DEGRADED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Low detector confidence | Unstable tracking / temporal disagreement,42.757488999995985,6.389963000060561,0,0.0,0.7088145702769338,0.8469360306160834,1.0,1.0,1.0,0.5520441620413987,0.0,0.0,0.0,0.0,0.0,1.0,,1
approach,distribution_shift,image,0.5,2,1,0,0,1,0.0,0.0,0.0,,,,,0.0009845083720759894,DEGRADED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Low detector confidence | Unstable tracking / temporal disagreement,42.061455999942154,6.149650999986989,0,0.0,0.4578843444334409,0.8476271880979427,1.0,1.0,1.0,0.5273438099694603,0.0,0.0,0.0,0.0,0.0,1.0,,1
approach,distribution_shift,image,0.5,3,1,0,0,1,0.0,0.0,0.0,,,,,0.0009721676533653599,DEGRADED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Low detector confidence | Unstable tracking / temporal disagreement,40.42506400003276,5.994288000010783,0,0.0,0.4074933668733312,0.8478139491779948,1.0,1.0,1.0,0.5156937229522205,0.0,0.0,0.0,0.0,0.0,1.0,,1
approach,distribution_shift,image,0.5,4,1,0,0,1,0.0,0.0,0.0,,,,,0.0010377746911089056,DEGRADED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Low detector confidence | Unstable tracking / temporal disagreement,38.594217999957436,6.041473999971458,0,0.0,0.7738921032425482,0.8485857534898766,1.0,1.0,1.0,0.5565405610307947,0.0,0.0,0.0,0.0,0.0,1.0,,1
approach,distribution_shift,image,0.5,5,1,0,0,1,0.0,0.0,0.0,,,,,0.0010331265986488988,DEGRADED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Low detector confidence | Unstable tracking / temporal disagreement,42.158724999922015,6.1280329999817695,0,0.0,0.7365968657591113,0.8488333534066123,1.0,1.0,1.0,0.5564179820747042,0.0,0.0,0.0,0.0,0.0,1.0,,1
approach,distribution_shift,image,0.5,6,1,0,0,1,0.0,0.0,0.0,,,,,0.0009925234665762823,DEGRADED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Low detector confidence | Unstable tracking / temporal disagreement,41.42687700004899,6.0262509999802205,0,0.0,0.49040652367127,0.849742398815199,1.0,1.0,1.0,0.5372328389682564,0.0,0.0,0.0,0.0,0.0,1.0,,1
approach,distribution_shift,image,0.5,7,1,0,0,1,0.0,0.0,0.0,,,,,0.0010399863796147744,DEGRADED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Low detector confidence | Unstable tracking / temporal disagreement,40.26918099998511,6.057935000058023,0,0.0,0.7853363279610623,0.8506245619471116,1.0,1.0,1.0,0.5603484101771274,0.0,0.0,0.0,0.0,0.0,1.0,,1
